,Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Return Rate,Monthly,Net Revenue
3225,2023-11-13,Magnesium,Mineral,145,34.71,5032.95,0.01,2,UK,Walmart,0.013793103448275862,2023-11,4964.2242
3226,2023-11-13,Ashwagandha,Herbal,147,34.98,5142.06,0.18,0,USA,Amazon,0.0,2023-11,5142.06
3227,2023-11-13,Melatonin,Sleep Aid,160,55.2,8832.0,0.01,1,USA,Amazon,0.00625,2023-11,8777.352
3228,2023-11-13,Biotin,Vitamin,156,30.53,4762.68,0.24,1,USA,Walmart,0.00641025641025641,2023-11,4739.4772
3229,2023-11-13,Green Tea Extract,Fat Burner,158,35.03,5534.74,0.24,0,USA,Walmart,0.0,2023-11,5534.74
3230,2023-11-13,Iron Supplement,Mineral,168,22.95,3855.6,0.23,1,Canada,Walmart,0.005952380952380952,2023-11,3837.9285
3231,2023-11-13,Electrolyte Powder,Hydration,162,52.55,8513.1,0.16,0,Canada,Walmart,0.0,2023-11,8513.1
3232,2023-11-20,Whey Protein,Protein,155,30.6,4743.0,0.04,0,USA,iHerb,0.0,2023-11,4743.0
3233,2023-11-20,Vitamin C,Vitamin,139,34.08,4737.12,0.13,1,USA,Amazon,0.007194244604316547,2023-11,4707.4704
3234,2023-11-20,Fish Oil,Omega,157,27.9,4380.3,0.22,2,UK,Amazon,0.012738853503184714,2023-11,4336.776
3235,2023-11-20,Multivitamin,Vitamin,158,10.03,1584.74,0.22,3,UK,Amazon,0.0189873417721519,2023-11,1561.2698
3236,2023-11-20,Pre-Workout,Performance,133,43.07,5728.31,0.16,3,UK,iHerb,0.022556390977443608,2023-11,5619.7736
3237,2023-11-20,BCAA,Amino Acid,135,14.86,2006.1,0.1,0,UK,Walmart,0.0,2023-11,2006.1
3238,2023-11-20,Creatine,Performance,168,52.49,8818.32,0.01,1,USA,Amazon,0.005952380952380952,2023-11,8766.3549
3239,2023-11-20,Zinc,Mineral,141,50.14,7069.74,0.1,0,Canada,Amazon,0.0,2023-11,7069.74
3240,2023-11-20,Collagen Peptides,Protein,126,48.0,6048.0,0.11,2,Canada,Walmart,0.015873015873015872,2023-11,5962.56
3241,2023-11-20,Magnesium,Mineral,157,17.14,2690.98,0.19,2,UK,Walmart,0.012738853503184714,2023-11,2663.2132
3242,2023-11-20,Ashwagandha,Herbal,146,10.6,1547.6,0.07,0,UK,iHerb,0.0,2023-11,1547.6
3243,2023-11-20,Melatonin,Sleep Aid,140,16.07,2249.8,0.03,3,Canada,Amazon,0.02142857142857143,2023-11,2203.0363
3244,2023-11-20,Biotin,Vitamin,153,27.29,4175.37,0.17,0,UK,Amazon,0.0,2023-11,4175.37
3245,2023-11-20,Green Tea Extract,Fat Burner,154,10.1,1555.4,0.23,2,Canada,Walmart,0.012987012987012988,2023-11,1539.846
3246,2023-11-20,Iron Supplement,Mineral,172,26.39,4539.08,0.1,2,UK,Walmart,0.011627906976744186,2023-11,4491.5779999999995
3247,2023-11-20,Electrolyte Powder,Hydration,152,11.27,1713.04,0.18,1,USA,Amazon,0.006578947368421052,2023-11,1703.7985999999999
3248,2023-11-27,Whey Protein,Protein,137,35.25,4829.25,0.03,0,Canada,Amazon,0.0,2023-11,4829.25
3249,2023-11-27,Vitamin C,Vitamin,147,25.88,3804.36,0.04,0,UK,Amazon,0.0,2023-11,3804.36
3250,2023-11-27,Fish Oil,Omega,156,15.89,2478.84,0.23,2,UK,Walmart,0.01282051282051282,2023-11,2454.3694
3251,2023-11-27,Multivitamin,Vitamin,148,19.41,2872.68,0.02,0,USA,iHerb,0.0,2023-11,2872.68
3252,2023-11-27,Pre-Workout,Performance,147,18.34,2695.98,0.11,1,UK,Amazon,0.006802721088435374,2023-11,2679.6574
3253,2023-11-27,BCAA,Amino Acid,149,42.22,6290.78,0.23,0,Canada,Walmart,0.0,2023-11,6290.78
3254,2023-11-27,Creatine,Performance,131,35.32,4626.92,0.19,0,USA,Amazon,0.0,2023-11,4626.92
3255,2023-11-27,Zinc,Mineral,155,54.76,8487.8,0.2,2,UK,iHerb,0.012903225806451613,2023-11,8400.184
3256,2023-11-27,Collagen Peptides,Protein,135,38.86,5246.1,0.07,2,Canada,iHerb,0.014814814814814815,2023-11,5173.8204000000005
3257,2023-11-27,Magnesium,Mineral,154,42.8,6591.2,0.23,0,USA,iHerb,0.0,2023-11,6591.2
3258,2023-11-27,Ashwagandha,Herbal,153,32.98,5045.94,0.07,1,USA,iHerb,0.006535947712418301,2023-11,5015.268599999999
3259,2023-11-27,Melatonin,Sleep Aid,154,29.19,4495.26,0.13,1,UK,Amazon,0.006493506493506494,2023-11,4469.8647
3260,2023-11-27,Biotin,Vitamin,145,23.8,3451.0,0.05,1,Canada,iHerb,0.006896551724137931,2023-11,3428.39
3261,2023-11-27,Green Tea Extract,Fat Burner,164,11.64,1908.96,0.06,5,Canada,Amazon,0.03048780487804878,2023-11,1854.252
3262,2023-11-27,Iron Supplement,Mineral,163,56.46,9202.98,0.11,5,UK,iHerb,0.03067484662576687,2023-11,8951.733
3263,2023-11-27,Electrolyte Powder,Hydration,142,41.9,5949.8,0.09,2,UK,iHerb,0.014084507042253521,2023-11,5873.542
3264,2023-12-04,Whey Protein,Protein,143,23.79,3401.97,0.01,3,Canada,iHerb,0.02097902097902098,2023-12,3331.3136999999997
3265,2023-12-04,Vitamin C,Vitamin,158,37.95,5996.1,0.03,0,USA,iHerb,0.0,2023-12,5996.1
3266,2023-12-04,Fish Oil,Omega,142,18.65,2648.3,0.23,1,USA,iHerb,0.007042253521126761,2023-12,2633.9395000000004
3267,2023-12-04,Multivitamin,Vitamin,158,23.45,3705.1,0.24,1,UK,Amazon,0.006329113924050633,2023-12,3687.278
3268,2023-12-04,Pre-Workout,Performance,142,16.45,2335.9,0.06,2,USA,iHerb,0.014084507042253521,2023-12,2304.974
3269,2023-12-04,BCAA,Amino Acid,148,16.12,2385.76,0.2,2,Canada,Amazon,0.013513513513513514,2023-12,2359.9680000000003
3270,2023-12-04,Creatine,Performance,127,46.86,5951.22,0.23,0,Canada,Amazon,0.0,2023-12,5951.22
3271,2023-12-04,Zinc,Mineral,148,28.56,4226.88,0.13,0,UK,Walmart,0.0,2023-12,4226.88
3272,2023-12-04,Collagen Peptides,Protein,158,51.45,8129.1,0.07,3,USA,Walmart,0.0189873417721519,2023-12,7985.5545
3273,2023-12-04,Magnesium,Mineral,161,38.69,6229.09,0.05,2,USA,Amazon,0.012422360248447204,2023-12,6155.579
3274,2023-12-04,Ashwagandha,Herbal,151,44.18,6671.18,0.24,0,USA,Walmart,0.0,2023-12,6671.18
3275,2023-12-04,Melatonin,Sleep Aid,144,18.51,2665.44,0.01,1,USA,Amazon,0.006944444444444444,2023-12,2647.1151
3276,2023-12-04,Biotin,Vitamin,166,31.45,5220.7,0.19,4,Canada,Walmart,0.024096385542168676,2023-12,5118.802
3277,2023-12-04,Green Tea Extract,Fat Burner,178,47.3,8419.4,0.16,1,USA,Walmart,0.0056179775280898875,2023-12,8379.668
3278,2023-12-04,Iron Supplement,Mineral,150,53.58,8037.0,0.09,2,UK,Amazon,0.013333333333333334,2023-12,7939.4844
3279,2023-12-04,Electrolyte Powder,Hydration,136,59.6,8105.6,0.19,4,USA,Amazon,0.029411764705882353,2023-12,7912.496
3280,2023-12-11,Whey Protein,Protein,142,35.15,4991.3,0.12,0,UK,Walmart,0.0,2023-12,4991.3
3281,2023-12-11,Vitamin C,Vitamin,159,19.32,3071.88,0.08,2,USA,Walmart,0.012578616352201259,2023-12,3036.3312
3282,2023-12-11,Fish Oil,Omega,158,36.28,5732.24,0.03,3,USA,Walmart,0.0189873417721519,2023-12,5626.6651999999995
3283,2023-12-11,Multivitamin,Vitamin,172,10.88,1871.36,0.13,2,Canada,Amazon,0.011627906976744186,2023-12,1852.4288
3284,2023-12-11,Pre-Workout,Performance,165,57.66,9513.9,0.15,3,USA,iHerb,0.01818181818181818,2023-12,9366.867
3285,2023-12-11,BCAA,Amino Acid,147,33.16,4874.52,0.04,1,UK,Amazon,0.006802721088435374,2023-12,4842.6864000000005
3286,2023-12-11,Creatine,Performance,165,17.54,2894.1,0.03,1,UK,Walmart,0.006060606060606061,2023-12,2877.0861999999997
3287,2023-12-11,Zinc,Mineral,167,47.59,7947.53,0.16,3,USA,Amazon,0.017964071856287425,2023-12,7827.6032
3288,2023-12-11,Collagen Peptides,Protein,120,29.83,3579.6,0.11,3,USA,Amazon,0.025,2023-12,3499.9539
3289,2023-12-11,Magnesium,Mineral,152,30.39,4619.28,0.1,4,Canada,Amazon,0.02631578947368421,2023-12,4509.875999999999
3290,2023-12-11,Ashwagandha,Herbal,153,45.66,6985.98,0.19,2,UK,Walmart,0.013071895424836602,2023-12,6912.0108
3291,2023-12-11,Melatonin,Sleep Aid,140,46.61,6525.4,0.19,5,UK,Walmart,0.03571428571428571,2023-12,6336.6295
3292,2023-12-11,Biotin,Vitamin,162,57.57,9326.34,0.04,1,Canada,Amazon,0.006172839506172839,2023-12,9271.0728
3293,2023-12-11,Green Tea Extract,Fat Burner,153,51.97,7951.41,0.19,2,Canada,Amazon,0.013071895424836602,2023-12,7867.2186
3294,2023-12-11,Iron Supplement,Mineral,159,25.65,4078.35,0.04,3,Canada,iHerb,0.018867924528301886,2023-12,4004.478
3295,2023-12-11,Electrolyte Powder,Hydration,153,37.27,5702.31,0.05,1,UK,Amazon,0.006535947712418301,2023-12,5666.9035
3296,2023-12-18,Whey Protein,Protein,146,10.28,1500.88,0.25,4,UK,iHerb,0.0273972602739726,2023-12,1470.0400000000002
3297,2023-12-18,Vitamin C,Vitamin,184,11.31,2081.04,0.06,4,Canada,iHerb,0.021739130434782608,2023-12,2038.5144
3298,2023-12-18,Fish Oil,Omega,128,14.4,1843.2,0.21,1,USA,Amazon,0.0078125,2023-12,1831.824
3299,2023-12-18,Multivitamin,Vitamin,169,58.55,9894.95,0.13,2,USA,iHerb,0.011834319526627219,2023-12,9793.073
3300,2023-12-18,Pre-Workout,Performance,153,52.3,8001.9,0.16,2,Canada,Walmart,0.013071895424836602,2023-12,7914.036
3301,2023-12-18,BCAA,Amino Acid,161,42.51,6844.11,0.05,2,UK,Walmart,0.012422360248447204,2023-12,6763.340999999999
3302,2023-12-18,Creatine,Performance,112,13.85,1551.2,0.1,2,Canada,iHerb,0.017857142857142856,2023-12,1526.27
3303,2023-12-18,Zinc,Mineral,164,54.84,8993.76,0.08,0,UK,iHerb,0.0,2023-12,8993.76
3304,2023-12-18,Collagen Peptides,Protein,159,26.98,4289.82,0.09,4,USA,Amazon,0.025157232704402517,2023-12,4191.6128
3305,2023-12-18,Magnesium,Mineral,126,25.48,3210.48,0.01,2,UK,Walmart,0.015873015873015872,2023-12,3160.0296
3306,2023-12-18,Ashwagandha,Herbal,144,45.38,6534.72,0.13,2,Canada,Amazon,0.013888888888888888,2023-12,6455.7588000000005
3307,2023-12-18,Melatonin,Sleep Aid,153,46.71,7146.63,0.15,0,USA,Amazon,0.0,2023-12,7146.63
3308,2023-12-18,Biotin,Vitamin,169,53.43,9029.67,0.22,1,Canada,iHerb,0.005917159763313609,2023-12,8987.9946
3309,2023-12-18,Green Tea Extract,Fat Burner,150,32.47,4870.5,0.22,2,Canada,Walmart,0.013333333333333334,2023-12,4819.8468
3310,2023-12-18,Iron Supplement,Mineral,134,59.8,8013.2,0.15,2,UK,iHerb,0.014925373134328358,2023-12,7911.54
3311,2023-12-18,Electrolyte Powder,Hydration,160,28.59,4574.4,0.18,1,USA,Walmart,0.00625,2023-12,4550.9562
3312,2023-12-25,Whey Protein,Protein,152,48.88,7429.76,0.07,0,UK,Walmart,0.0,2023-12,7429.76
3313,2023-12-25,Vitamin C,Vitamin,142,27.11,3849.62,0.14,0,Canada,iHerb,0.0,2023-12,3849.62
3314,2023-12-25,Fish Oil,Omega,150,36.73,5509.5,0.11,1,UK,Walmart,0.006666666666666667,2023-12,5476.8103
3315,2023-12-25,Multivitamin,Vitamin,169,44.07,7447.83,0.23,2,Canada,Amazon,0.011834319526627219,2023-12,7379.9622
3316,2023-12-25,Pre-Workout,Performance,166,34.69,5758.54,0.11,0,UK,Amazon,0.0,2023-12,5758.54
3317,2023-12-25,BCAA,Amino Acid,148,43.49,6436.52,0.23,0,UK,Walmart,0.0,2023-12,6436.52
3318,2023-12-25,Creatine,Performance,144,32.76,4717.44,0.19,1,USA,Walmart,0.006944444444444444,2023-12,4690.904399999999
3319,2023-12-25,Zinc,Mineral,167,39.06,6523.02,0.04,1,Canada,Walmart,0.005988023952095809,2023-12,6485.522400000001
3320,2023-12-25,Collagen Peptides,Protein,140,56.41,7897.4,0.13,0,USA,iHerb,0.0,2023-12,7897.4
3321,2023-12-25,Magnesium,Mineral,141,41.16,5803.56,0.11,1,UK,Amazon,0.0070921985815602835,2023-12,5766.9276
3322,2023-12-25,Ashwagandha,Herbal,152,13.95,2120.4,0.01,1,USA,Walmart,0.006578947368421052,2023-12,2106.5895
3323,2023-12-25,Melatonin,Sleep Aid,130,48.65,6324.5,0.18,1,Canada,iHerb,0.007692307692307693,2023-12,6284.607
3324,2023-12-25,Biotin,Vitamin,165,54.25,8951.25,0.1,1,UK,Amazon,0.006060606060606061,2023-12,8902.425
3325,2023-12-25,Green Tea Extract,Fat Burner,147,58.77,8639.19,0.03,1,UK,Walmart,0.006802721088435374,2023-12,8582.1831
3326,2023-12-25,Iron Supplement,Mineral,143,17.61,2518.23,0.01,1,UK,Walmart,0.006993006993006993,2023-12,2500.7961
3327,2023-12-25,Electrolyte Powder,Hydration,166,16.18,2685.88,0.16,6,UK,iHerb,0.03614457831325301,2023-12,2604.3328
3328,2024-01-01,Whey Protein,Protein,140,58.59,8202.6,0.04,1,UK,Amazon,0.007142857142857143,2024-01,8146.3536
3329,2024-01-01,Vitamin C,Vitamin,143,22.12,3163.16,0.22,3,USA,Walmart,0.02097902097902098,2024-01,3111.3992
3330,2024-01-01,Fish Oil,Omega,147,18.28,2687.16,0.11,2,USA,Walmart,0.013605442176870748,2024-01,2654.6216
3331,2024-01-01,Multivitamin,Vitamin,146,10.05,1467.3,0.2,3,USA,iHerb,0.02054794520547945,2024-01,1443.1799999999998
3332,2024-01-01,Pre-Workout,Performance,152,59.96,9113.92,0.15,2,Canada,iHerb,0.013157894736842105,2024-01,9011.988
3333,2024-01-01,BCAA,Amino Acid,157,10.48,1645.36,0.06,2,UK,Amazon,0.012738853503184714,2024-01,1625.6576
3334,2024-01-01,Creatine,Performance,168,30.67,5152.56,0.09,2,Canada,iHerb,0.011904761904761904,2024-01,5096.7406
3335,2024-01-01,Zinc,Mineral,159,24.57,3906.63,0.23,2,Canada,Walmart,0.012578616352201259,2024-01,3868.7922000000003
3336,2024-01-01,Collagen Peptides,Protein,161,27.2,4379.2,0.22,0,USA,Walmart,0.0,2024-01,4379.2
3337,2024-01-01,Magnesium,Mineral,150,47.56,7134.0,0.07,0,Canada,Amazon,0.0,2024-01,7134.0
3338,2024-01-01,Ashwagandha,Herbal,172,15.23,2619.56,0.05,7,Canada,Walmart,0.040697674418604654,2024-01,2518.2805
3339,2024-01-01,Melatonin,Sleep Aid,138,31.01,4279.38,0.22,2,Canada,Amazon,0.014492753623188406,2024-01,4231.0044
3340,2024-01-01,Biotin,Vitamin,153,53.99,8260.47,0.11,4,USA,Walmart,0.026143790849673203,2024-01,8068.2656
3341,2024-01-01,Green Tea Extract,Fat Burner,150,13.46,2019.0,0.19,1,Canada,Amazon,0.006666666666666667,2024-01,2008.0974
3342,2024-01-01,Iron Supplement,Mineral,145,17.34,2514.3,0.05,1,UK,iHerb,0.006896551724137931,2024-01,2497.827
3343,2024-01-01,Electrolyte Powder,Hydration,168,46.22,7764.96,0.02,2,USA,Amazon,0.011904761904761904,2024-01,7674.3688
3344,2024-01-08,Whey Protein,Protein,149,52.31,7794.19,0.11,2,USA,iHerb,0.013422818791946308,2024-01,7701.0782
3345,2024-01-08,Vitamin C,Vitamin,138,13.73,1894.74,0.09,0,UK,iHerb,0.0,2024-01,1894.74
3346,2024-01-08,Fish Oil,Omega,158,47.55,7512.9,0.13,0,UK,Walmart,0.0,2024-01,7512.9
3347,2024-01-08,Multivitamin,Vitamin,159,55.18,8773.62,0.14,2,USA,Walmart,0.012578616352201259,2024-01,8678.7104
3348,2024-01-08,Pre-Workout,Performance,159,18.21,2895.39,0.02,1,USA,Walmart,0.006289308176100629,2024-01,2877.5442
3349,2024-01-08,BCAA,Amino Acid,147,44.67,6566.49,0.05,0,USA,Amazon,0.0,2024-01,6566.49
3350,2024-01-08,Creatine,Performance,152,59.91,9106.32,0.09,3,Canada,Amazon,0.019736842105263157,2024-01,8942.7657
3351,2024-01-08,Zinc,Mineral,146,39.91,5826.86,0.01,0,Canada,iHerb,0.0,2024-01,5826.86
3352,2024-01-08,Collagen Peptides,Protein,159,40.29,6406.11,0.07,3,UK,iHerb,0.018867924528301886,2024-01,6293.7009
3353,2024-01-08,Magnesium,Mineral,162,36.24,5870.88,0.07,3,Canada,Walmart,0.018518518518518517,2024-01,5769.7704
3354,2024-01-08,Ashwagandha,Herbal,137,19.2,2630.4,0.17,2,UK,Amazon,0.014598540145985401,2024-01,2598.5280000000002
3355,2024-01-08,Melatonin,Sleep Aid,155,15.01,2326.55,0.23,1,USA,Amazon,0.0064516129032258064,2024-01,2314.9923000000003
3356,2024-01-08,Biotin,Vitamin,147,19.64,2887.08,0.03,1,UK,Amazon,0.006802721088435374,2024-01,2868.0292
3357,2024-01-08,Green Tea Extract,Fat Burner,139,54.63,7593.57,0.13,1,UK,Walmart,0.007194244604316547,2024-01,7546.041899999999
3358,2024-01-08,Iron Supplement,Mineral,132,39.2,5174.4,0.04,1,UK,Amazon,0.007575757575757576,2024-01,5136.768
3359,2024-01-08,Electrolyte Powder,Hydration,149,22.13,3297.37,0.13,2,USA,iHerb,0.013422818791946308,2024-01,3258.8638
3360,2024-01-15,Whey Protein,Protein,148,53.47,7913.56,0.12,4,Canada,iHerb,0.02702702702702703,2024-01,7725.345600000001
3361,2024-01-15,Vitamin C,Vitamin,128,29.03,3715.84,0.15,1,UK,Walmart,0.0078125,2024-01,3691.1645000000003
3362,2024-01-15,Fish Oil,Omega,149,18.52,2759.48,0.21,3,Canada,Amazon,0.020134228187919462,2024-01,2715.5876
3363,2024-01-15,Multivitamin,Vitamin,156,39.88,6221.28,0.05,1,UK,Amazon,0.00641025641025641,2024-01,6183.393999999999
3364,2024-01-15,Pre-Workout,Performance,157,10.93,1716.01,0.24,3,UK,iHerb,0.01910828025477707,2024-01,1691.0896
3365,2024-01-15,BCAA,Amino Acid,141,56.16,7918.56,0.02,1,Canada,iHerb,0.0070921985815602835,2024-01,7863.5232000000005
3366,2024-01-15,Creatine,Performance,148,51.78,7663.44,0.1,0,Canada,Walmart,0.0,2024-01,7663.44
3367,2024-01-15,Zinc,Mineral,126,30.46,3837.96,0.18,0,USA,iHerb,0.0,2024-01,3837.96
3368,2024-01-15,Collagen Peptides,Protein,155,22.76,3527.8,0.15,2,USA,Walmart,0.012903225806451613,2024-01,3489.108
3369,2024-01-15,Magnesium,Mineral,149,40.96,6103.04,0.24,1,USA,iHerb,0.006711409395973154,2024-01,6071.9104
3370,2024-01-15,Ashwagandha,Herbal,146,13.81,2016.26,0.14,1,UK,Amazon,0.00684931506849315,2024-01,2004.3834
3371,2024-01-15,Melatonin,Sleep Aid,133,10.17,1352.61,0.1,0,USA,iHerb,0.0,2024-01,1352.61
3372,2024-01-15,Biotin,Vitamin,171,36.96,6320.16,0.07,2,Canada,iHerb,0.011695906432748537,2024-01,6251.4144
3373,2024-01-15,Green Tea Extract,Fat Burner,148,45.02,6662.96,0.03,0,Canada,Walmart,0.0,2024-01,6662.96
3374,2024-01-15,Iron Supplement,Mineral,160,34.93,5588.8,0.12,1,Canada,iHerb,0.00625,2024-01,5558.0616
3375,2024-01-15,Electrolyte Powder,Hydration,148,34.98,5177.04,0.13,2,UK,iHerb,0.013513513513513514,2024-01,5116.1748
3376,2024-01-22,Whey Protein,Protein,158,30.68,4847.44,0.09,2,USA,iHerb,0.012658227848101266,2024-01,4791.6024
3377,2024-01-22,Vitamin C,Vitamin,148,44.82,6633.36,0.22,2,USA,iHerb,0.013513513513513514,2024-01,6563.440799999999
3378,2024-01-22,Fish Oil,Omega,183,12.62,2309.46,0.14,5,UK,iHerb,0.0273224043715847,2024-01,2255.194
3379,2024-01-22,Multivitamin,Vitamin,147,36.08,5303.76,0.16,1,Canada,Walmart,0.006802721088435374,2024-01,5273.4528
3380,2024-01-22,Pre-Workout,Performance,168,26.34,4425.12,0.09,1,Canada,iHerb,0.005952380952380952,2024-01,4401.1506
3381,2024-01-22,BCAA,Amino Acid,131,28.27,3703.37,0.22,3,UK,Walmart,0.022900763358778626,2024-01,3637.2182
3382,2024-01-22,Creatine,Performance,158,29.48,4657.84,0.13,1,Canada,iHerb,0.006329113924050633,2024-01,4632.1924
3383,2024-01-22,Zinc,Mineral,154,41.06,6323.24,0.07,0,Canada,iHerb,0.0,2024-01,6323.24
3384,2024-01-22,Collagen Peptides,Protein,152,31.33,4762.16,0.02,3,Canada,iHerb,0.019736842105263157,2024-01,4670.0498
3385,2024-01-22,Magnesium,Mineral,154,35.55,5474.7,0.12,0,USA,Walmart,0.0,2024-01,5474.7
3386,2024-01-22,Ashwagandha,Herbal,154,47.45,7307.3,0.05,3,UK,Amazon,0.01948051948051948,2024-01,7172.0675
3387,2024-01-22,Melatonin,Sleep Aid,144,13.59,1956.96,0.12,2,USA,iHerb,0.013888888888888888,2024-01,1933.0416
3388,2024-01-22,Biotin,Vitamin,140,41.34,5787.6,0.0,2,USA,Amazon,0.014285714285714285,2024-01,5704.92
3389,2024-01-22,Green Tea Extract,Fat Burner,150,59.79,8968.5,0.22,1,UK,Amazon,0.006666666666666667,2024-01,8921.8638
3390,2024-01-22,Iron Supplement,Mineral,151,48.77,7364.27,0.23,1,USA,Walmart,0.006622516556291391,2024-01,7326.717100000001
3391,2024-01-22,Electrolyte Powder,Hydration,162,29.83,4832.46,0.23,1,Canada,iHerb,0.006172839506172839,2024-01,4809.4909
3392,2024-01-29,Whey Protein,Protein,149,23.06,3435.94,0.08,3,Canada,Walmart,0.020134228187919462,2024-01,3372.2944
3393,2024-01-29,Vitamin C,Vitamin,156,23.56,3675.36,0.14,4,Canada,Walmart,0.02564102564102564,2024-01,3594.3136
3394,2024-01-29,Fish Oil,Omega,143,35.54,5082.22,0.1,0,UK,Walmart,0.0,2024-01,5082.22
3395,2024-01-29,Multivitamin,Vitamin,152,52.95,8048.4,0.18,0,UK,Walmart,0.0,2024-01,8048.4
3396,2024-01-29,Pre-Workout,Performance,136,10.49,1426.64,0.08,1,UK,Amazon,0.007352941176470588,2024-01,1416.9892000000002
3397,2024-01-29,BCAA,Amino Acid,140,36.49,5108.6,0.07,2,Canada,Walmart,0.014285714285714285,2024-01,5040.7286
3398,2024-01-29,Creatine,Performance,160,28.05,4488.0,0.14,2,UK,Amazon,0.0125,2024-01,4439.754
3399,2024-01-29,Zinc,Mineral,154,14.12,2174.48,0.09,1,USA,iHerb,0.006493506493506494,2024-01,2161.6308
3400,2024-01-29,Collagen Peptides,Protein,141,16.95,2389.95,0.09,1,USA,iHerb,0.0070921985815602835,2024-01,2374.5254999999997
3401,2024-01-29,Magnesium,Mineral,160,18.64,2982.4,0.15,2,USA,iHerb,0.0125,2024-01,2950.712
3402,2024-01-29,Ashwagandha,Herbal,153,17.75,2715.75,0.0,2,UK,Amazon,0.013071895424836602,2024-01,2680.25
3403,2024-01-29,Melatonin,Sleep Aid,131,47.23,6187.13,0.07,2,USA,Walmart,0.015267175572519083,2024-01,6099.282200000001
3404,2024-01-29,Biotin,Vitamin,171,20.86,3567.06,0.03,0,UK,Walmart,0.0,2024-01,3567.06
3405,2024-01-29,Green Tea Extract,Fat Burner,126,31.6,3981.6,0.08,2,USA,iHerb,0.015873015873015872,2024-01,3923.456
3406,2024-01-29,Iron Supplement,Mineral,166,36.53,6063.98,0.03,2,USA,Walmart,0.012048192771084338,2024-01,5993.1118
3407,2024-01-29,Electrolyte Powder,Hydration,145,52.12,7557.4,0.08,0,USA,Amazon,0.0,2024-01,7557.4
3408,2024-02-05,Whey Protein,Protein,144,38.98,5613.12,0.18,0,USA,Walmart,0.0,2024-02,5613.12
3409,2024-02-05,Vitamin C,Vitamin,153,23.1,3534.3,0.23,4,UK,Amazon,0.026143790849673203,2024-02,3463.152
3410,2024-02-05,Fish Oil,Omega,141,21.94,3093.54,0.18,2,UK,iHerb,0.014184397163120567,2024-02,3057.5584
3411,2024-02-05,Multivitamin,Vitamin,140,50.61,7085.4,0.09,0,Canada,Walmart,0.0,2024-02,7085.4
3412,2024-02-05,Pre-Workout,Performance,130,58.9,7657.0,0.21,1,UK,Walmart,0.007692307692307693,2024-02,7610.469
3413,2024-02-05,BCAA,Amino Acid,151,18.15,2740.65,0.12,1,UK,Amazon,0.006622516556291391,2024-02,2724.678
3414,2024-02-05,Creatine,Performance,151,40.19,6068.69,0.15,0,Canada,Amazon,0.0,2024-02,6068.69
3415,2024-02-05,Zinc,Mineral,166,35.11,5828.26,0.13,1,USA,Walmart,0.006024096385542169,2024-02,5797.714300000001
3416,2024-02-05,Collagen Peptides,Protein,157,18.19,2855.83,0.02,2,Canada,Amazon,0.012738853503184714,2024-02,2820.1776
3417,2024-02-05,Magnesium,Mineral,141,44.79,6315.39,0.08,2,Canada,iHerb,0.014184397163120567,2024-02,6232.9764000000005
3418,2024-02-05,Ashwagandha,Herbal,152,48.16,7320.32,0.22,0,UK,iHerb,0.0,2024-02,7320.32
3419,2024-02-05,Melatonin,Sleep Aid,140,32.1,4494.0,0.22,1,Canada,Walmart,0.007142857142857143,2024-02,4468.962
3420,2024-02-05,Biotin,Vitamin,165,26.98,4451.7,0.22,1,Canada,Walmart,0.006060606060606061,2024-02,4430.6556
3421,2024-02-05,Green Tea Extract,Fat Burner,161,57.44,9247.84,0.14,2,Canada,Walmart,0.012422360248447204,2024-02,9149.0432
3422,2024-02-05,Iron Supplement,Mineral,130,55.05,7156.5,0.22,0,Canada,Amazon,0.0,2024-02,7156.5
3423,2024-02-05,Electrolyte Powder,Hydration,143,18.61,2661.23,0.18,0,USA,iHerb,0.0,2024-02,2661.23
3424,2024-02-12,Whey Protein,Protein,144,34.1,4910.4,0.18,4,USA,iHerb,0.027777777777777776,2024-02,4798.552
3425,2024-02-12,Vitamin C,Vitamin,133,21.52,2862.16,0.1,0,UK,iHerb,0.0,2024-02,2862.16
3426,2024-02-12,Fish Oil,Omega,134,27.1,3631.4,0.22,2,Canada,Walmart,0.014925373134328358,2024-02,3589.1240000000003
3427,2024-02-12,Multivitamin,Vitamin,140,25.99,3638.6,0.08,2,UK,Amazon,0.014285714285714285,2024-02,3590.7783999999997
3428,2024-02-12,Pre-Workout,Performance,151,17.45,2634.95,0.01,0,USA,Amazon,0.0,2024-02,2634.95
3429,2024-02-12,BCAA,Amino Acid,132,15.62,2061.84,0.18,1,UK,Walmart,0.007575757575757576,2024-02,2049.0316000000003
3430,2024-02-12,Creatine,Performance,128,38.98,4989.44,0.06,3,Canada,Amazon,0.0234375,2024-02,4879.5163999999995
3431,2024-02-12,Zinc,Mineral,121,47.6,5759.6,0.18,0,Canada,iHerb,0.0,2024-02,5759.6
3432,2024-02-12,Collagen Peptides,Protein,126,25.68,3235.68,0.05,1,Canada,Walmart,0.007936507936507936,2024-02,3211.2839999999997
3433,2024-02-12,Magnesium,Mineral,170,48.29,8209.3,0.14,1,UK,Walmart,0.0058823529411764705,2024-02,8167.770599999999
3434,2024-02-12,Ashwagandha,Herbal,140,55.64,7789.6,0.17,1,USA,iHerb,0.007142857142857143,2024-02,7743.4188
